
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2025-12-16 19:21:13 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1299467 剩余未处理 4722
2025-12-16 19:21:14 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1000892 剩余未处理 4721
2025-12-16 19:21:14 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1240219 剩余未处理 4720
2025-12-16 19:21:14 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1311870 剩余未处理 4719
2025-12-16 19:21:15 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1005239 剩余未处理 4718
2025-12-16 19:21:15 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1013306 剩余未处理 4717
2025-12-16 19:21:15 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1305451 剩余未处理 4716
2025-12-16 19:21:15 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1004770 剩余未处理 4715
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1001603 剩余未处理 4714
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1226680 剩余未处理 4713
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1000612 剩余未处理 4712
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1029772 剩余未处理 4711
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1279223 剩余未处理 4710
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1011906 剩余未处理 4709
2025-12-16 19:21:17 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1291586 剩余未处理 4708
2025-12-16 19:21:18 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1224464 剩余未处理 4707
2025-12-16 19:21:18 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1066165 剩余未处理 4706
2025-12-16 19:21:18 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1096886 剩余未处理 4705
2025-12-16 19:21:19 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1029782 剩余未处理 4704
2025-12-16 19:21:19 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1013241 剩余未处理 4703
2025-12-16 19:21:19 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1303644 剩余未处理 4702
2025-12-16 19:21:19 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1011699 剩余未处理 4701
2025-12-16 19:21:20 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1118408 剩余未处理 4700
2025-12-16 19:21:20 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1029977 剩余未处理 4699
2025-12-16 19:21:20 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1340857 剩余未处理 4698
2025-12-16 19:21:20 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1296796 剩余未处理 4697
2025-12-16 19:21:20 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1268508 剩余未处理 4696
2025-12-16 19:21:20 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1290195 剩余未处理 4695
2025-12-16 19:21:21 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1307532 剩余未处理 4694
2025-12-16 19:21:21 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1343547 剩余未处理 4693
2025-12-16 19:21:21 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 8600214 剩余未处理 4692
2025-12-16 19:21:21 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1014346 剩余未处理 4691
2025-12-16 19:21:22 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1104476 剩余未处理 4690
2025-12-16 19:21:22 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1009423 剩余未处理 4689
2025-12-16 19:21:23 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1011776 剩余未处理 4688
2025-12-16 19:21:24 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1129719 剩余未处理 4687
2025-12-16 19:21:24 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1109651 剩余未处理 4686
2025-12-16 19:21:24 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1343773 剩余未处理 4685
2025-12-16 19:21:25 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1222266 剩余未处理 4684
2025-12-16 19:21:26 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1231701 剩余未处理 4683
2025-12-16 19:21:26 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1348128 剩余未处理 4682
2025-12-16 19:21:26 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1021132 剩余未处理 4681
2025-12-16 19:21:27 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1301719 剩余未处理 4680
2025-12-16 19:21:27 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1096356 剩余未处理 4679
2025-12-16 19:21:27 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1162225 剩余未处理 4678
2025-12-16 19:21:28 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1001019 剩余未处理 4677
2025-12-16 19:21:28 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1299613 剩余未处理 4676
2025-12-16 19:21:29 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1020389 剩余未处理 4675
2025-12-16 19:21:30 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1005808 剩余未处理 4674
2025-12-16 19:21:30 [http-nio-8085-exec-1] INFO  c.k.taxc.service.RedFlushService - 统计单据 2345963323922634752 商品编码 1328417 剩余未处理 4673
